"","V1","V2","V3","V4","V5","V6","V6_clean1","V6_clean2","V6_clean3"
"8507",4,1468392113,"Tue Apr 07 01:23:19 PDT 2009","NO_QUERY","chickychick1992","@chrishasboobs I love you baby doll ","chrishasboobs I love you baby doll ","chrishasboobs I love you baby doll "," chrishasboobs love baby doll"
"8508",4,1468392120,"Tue Apr 07 01:23:17 PDT 2009","NO_QUERY","nicknich3","Duncan Riley: @m0nty ask the consumers about 2015-2018, they'll be able to tell you then  (via Twitter) http://ff.im/1Y1GC","Duncan Riley m0nty ask the consumers about 20152018 they'll be able to tell you then  via Twitter http//ffim/1Y1GC","Duncan Riley m0nty ask the consumers about 20152018 they ll be able to tell you then  via Twitter http  ffim 1Y1GC"," Duncan Riley m0nty ask consumers ll be able tell then Twitter http ffim 1Y1GC"
"8509",4,1468392121,"Tue Apr 07 01:23:18 PDT 2009","NO_QUERY","lanceyg","also done with my mom's errands... ","also done with my mom's errands ","also done with my mom s errands "," done mom s errands"
"8510",4,1468392134,"Tue Apr 07 01:23:16 PDT 2009","NO_QUERY","strawberryway","Today I'm *all* about #Cloudforce '09. If you're here too, please get in touch to meet up  - http://bkite.com/06fD3 (via @danwtmoon)","Today I'm all about Cloudforce '09 If you're here too please get in touch to meet up   http//bkitecom/06fD3 via danwtmoon","Today I m all about Cloudforce  09 If you re here too please get in touch to meet up   http  bkitecom 06fD3 via danwtmoon"," m Cloudforce get touch meet http bkitecom danwtmoon"
"8511",4,1468392147,"Tue Apr 07 01:23:17 PDT 2009","NO_QUERY","TheComingStorm","@_q Interesting website. Thank you for sharing it with me. I will continue to research it...   - Jay Jeter The Coming Storm","q Interesting website Thank you for sharing it with me I will continue to research it    Jay Jeter The Coming Storm","q Interesting website Thank you for sharing it with me I will continue to research it    Jay Jeter The Coming Storm"," Interesting website Thank sharing will continue research Jay Jeter Coming Storm"
"8512",4,1468392164,"Tue Apr 07 01:23:17 PDT 2009","NO_QUERY","EmilyWD","http://twitpic.com/2y6ku - I caught a shark ","http//twitpiccom/2y6ku  I caught a shark ","http  twitpiccom 2y6ku  I caught a shark "," http twitpiccom 2y6ku caught shark"
"8513",4,1468392193,"Tue Apr 07 01:23:17 PDT 2009","NO_QUERY","LegendKiller50","@JaylaStarr hows your beautiful self doin..? ","JaylaStarr hows your beautiful self doin ","JaylaStarr hows your beautiful self doin "," JaylaStarr hows beautiful self doin"
"8514",4,1468392225,"Tue Apr 07 01:23:18 PDT 2009","NO_QUERY","brisito","@airnchoo Good survival skill ","airnchoo Good survival skill ","airnchoo Good survival skill "," airnchoo Good survival skill"
"8515",4,1468392313,"Tue Apr 07 01:23:20 PDT 2009","NO_QUERY","RoseStack","@shaunjumpnow uhh..kay. oo say hi to bradie from rose...and from sarah.   hey were you in the film clip for shimmy a go go??","shaunjumpnow uhhkay oo say hi to bradie from roseand from sarah   hey were you in the film clip for shimmy a go go","shaunjumpnow uhhkay oo say hi to bradie from roseand from sarah   hey were you in the film clip for shimmy a go go"," shaunjumpnow uhhkay say hi bradie roseand sarah were film clip shimmy go go"
"8516",4,1468392368,"Tue Apr 07 01:23:25 PDT 2009","NO_QUERY","mrs_aaberg","@Lemlina wow, that is very exciting! I would like a house too (we have an apartment) ","Lemlina wow that is very exciting I would like a house too we have an apartment ","Lemlina wow that is very exciting I would like a house too we have an apartment "," Lemlina wow is very exciting like house have apartment"
"8517",4,1468392369,"Tue Apr 07 01:23:22 PDT 2009","NO_QUERY","Lendra93","ashies here ","ashies here ","ashies here "," ashies"
"8518",4,1468392378,"Tue Apr 07 01:23:22 PDT 2009","NO_QUERY","janinebeaty","Leaving for Melbourne tomorrow ","Leaving for Melbourne tomorrow ","Leaving for Melbourne tomorrow "," Leaving Melbourne"
"8519",4,1468392405,"Tue Apr 07 01:23:23 PDT 2009","NO_QUERY","svenjambor","made my way to Amsterdam. the closer you get to this place the worse people drive... they need to make a scientific study of this... ","made my way to Amsterdam the closer you get to this place the worse people drive they need to make a scientific study of this ","made my way to Amsterdam the closer you get to this place the worse people drive they need to make a scientific study of this "," made way Amsterdam get place people drive need make scientific study"
"8520",4,1468392437,"Tue Apr 07 01:23:24 PDT 2009","NO_QUERY","RichardWelsh","@MollyFlagtail excellent! Howdy naYbur  i do love me some tail waggers!","MollyFlagtail excellent Howdy naYbur  i do love me some tail waggers","MollyFlagtail excellent Howdy naYbur  i do love me some tail waggers"," MollyFlagtail excellent naYbur do love tail waggers"
"8521",4,1468392452,"Tue Apr 07 01:23:24 PDT 2009","NO_QUERY","Sbuxblaze","We have $89 in extra GGUI donations and I've been thinking that should go towards IPB. $170 total needed! Can anyone still donate? ","We have 89 in extra GGUI donations and I've been thinking that should go towards IPB 170 total needed Can anyone still donate ","We have 89 in extra GGUI donations and I ve been thinking that should go towards IPB 170 total needed Can anyone still donate "," have extra GGUI donations ve been thinking go IPB total needed still donate"
"8522",4,1468392534,"Tue Apr 07 01:23:26 PDT 2009","NO_QUERY","JennaMadison","@mensdomain Good morning  Sent you some lovin' ","mensdomain Good morning  Sent you some lovin' ","mensdomain Good morning  Sent you some lovin  "," mensdomain Good morning Sent lovin"
"8523",4,1468392579,"Tue Apr 07 01:23:27 PDT 2009","NO_QUERY","mkjones","Up to 50+ followers in less than a week of re-discovering my twitter account. Not sure how good that is but I'll take it  Thanks everyone!","Up to 50 followers in less than a week of rediscovering my twitter account Not sure how good that is but I'll take it  Thanks everyone","Up to 50 followers in less than a week of rediscovering my twitter account Not sure how good that is but I ll take it  Thanks everyone"," followers week rediscovering twitter account sure good is ll take Thanks"
"8524",4,1468392770,"Tue Apr 07 01:23:31 PDT 2009","NO_QUERY","DiscoDaveUK","@chuckdarw1n Singing!! is that what you kids call it today....I'm my day it was good old screwing. ","chuckdarw1n Singing is that what you kids call it todayI'm my day it was good old screwing ","chuckdarw1n Singing is that what you kids call it todayI m my day it was good old screwing "," chuckdarw1n Singing is kids call todayI m day was good old screwing"
"8525",4,1468392796,"Tue Apr 07 01:23:32 PDT 2009","NO_QUERY","PrinceSharniee","while listening to short stack  sway sway baby ","while listening to short stack  sway sway baby ","while listening to short stack  sway sway baby "," while listening short stack sway sway baby"
"8526",4,1468392817,"Tue Apr 07 01:23:32 PDT 2009","NO_QUERY","edhellon","Moin'. Yesterday got the keys to the new apartment. ","Moin' Yesterday got the keys to the new apartment ","Moin  Yesterday got the keys to the new apartment "," Moin got keys new apartment"
"8527",4,1468392854,"Tue Apr 07 01:23:35 PDT 2009","NO_QUERY","tarniecullen","@kaylee110 well, you are pretty!! ","kaylee110 well you are pretty ","kaylee110 well you are pretty "," kaylee110 well are pretty"
"8528",4,1468392857,"Tue Apr 07 01:23:33 PDT 2009","NO_QUERY","MsSimmonds","@ DwanB i ate filet american this morning  and i cant see your pic on mobile twitter"," DwanB i ate filet american this morning  and i cant see your pic on mobile twitter"," DwanB i ate filet american this morning  and i cant see your pic on mobile twitter"," DwanB ate filet american morning cant see pic mobile twitter"
"8529",4,1468392888,"Tue Apr 07 01:23:34 PDT 2009","NO_QUERY","laurafaymarie","home and clean and loved up ","home and clean and loved up ","home and clean and loved up "," home clean loved"
"8530",4,1468392981,"Tue Apr 07 01:23:36 PDT 2009","NO_QUERY","DiSCOLENA","@rominafahem HEEY! ","rominafahem HEEY ","rominafahem HEEY "," rominafahem HEEY"
"8531",4,1468393009,"Tue Apr 07 01:23:37 PDT 2009","NO_QUERY","MissxMarisa","@Tsarnick You can never ever have enough nachos. I'd settle for just the cheese ","Tsarnick You can never ever have enough nachos I'd settle for just the cheese ","Tsarnick You can never ever have enough nachos I d settle for just the cheese "," Tsarnick have nachos settle just cheese"
"8532",4,1468393032,"Tue Apr 07 01:23:38 PDT 2009","NO_QUERY","preshit","I believe you have seen the new design for @atebits - http://www.atebits.com/ , haven't you? There's @Tweetie for Mac coming soon ","I believe you have seen the new design for atebits  http//wwwatebitscom/  haven't you There's Tweetie for Mac coming soon ","I believe you have seen the new design for atebits  http  wwwatebitscom   haven t you There s Tweetie for Mac coming soon "," believe have seen new design atebits http wwwatebitscom haven s Tweetie Mac coming"
"8533",4,1468393067,"Tue Apr 07 01:23:40 PDT 2009","NO_QUERY","JoannaAngel","@curtiswalker hahahah ok. but I am going to sleep now  so uh... speak now! or wait till tomorrow.","curtiswalker hahahah ok but I am going to sleep now  so uh speak now or wait till tomorrow","curtiswalker hahahah ok but I am going to sleep now  so uh speak now or wait till tomorrow"," curtiswalker hahahah ok am going sleep speak wait"
"8534",4,1468393115,"Tue Apr 07 01:23:39 PDT 2009","NO_QUERY","MiramarMike","@chrisnoble_nz @aspir8or Some like the new http://beta.friendfeed.com/miramarmike and some don't - tough world pleasing us all eh! ","chrisnoblenz aspir8or Some like the new http//betafriendfeedcom/miramarmike and some don't  tough world pleasing us all eh ","chrisnoblenz aspir8or Some like the new http  betafriendfeedcom miramarmike and some don t  tough world pleasing us all eh "," chrisnoblenz aspir8or like new http betafriendfeedcom miramarmike don tough world pleasing"
"8535",4,1468393143,"Tue Apr 07 01:23:39 PDT 2009","NO_QUERY","BonjourVous","@ximefree  thanks for spreading the smile disease to me lol ","ximefree  thanks for spreading the smile disease to me lol ","ximefree  thanks for spreading the smile disease to me lol "," ximefree thanks spreading smile disease lol"
"8536",4,1468393146,"Tue Apr 07 01:23:39 PDT 2009","NO_QUERY","kreshna","Just got back to Veteran from Surakarta. Will be heading to Pekalongan first thing in the morning tomorrow... ","Just got back to Veteran from Surakarta Will be heading to Pekalongan first thing in the morning tomorrow ","Just got back to Veteran from Surakarta Will be heading to Pekalongan first thing in the morning tomorrow "," got back Veteran Surakarta Will be heading Pekalongan thing morning"
"8537",4,1468393173,"Tue Apr 07 01:23:40 PDT 2009","NO_QUERY","Melli90","can't wait to go partying tonight with my bestie ","can't wait to go partying tonight with my bestie ","can t wait to go partying tonight with my bestie "," wait go partying bestie"
"8538",4,1468393314,"Tue Apr 07 01:23:43 PDT 2009","NO_QUERY","dannylonestar","Oh well, i always knew she was an awesome friend! I have soo much respect for her, i love her ","Oh well i always knew she was an awesome friend I have soo much respect for her i love her ","Oh well i always knew she was an awesome friend I have soo much respect for her i love her "," well knew was awesome friend have soo respect love"
"8539",4,1468393323,"Tue Apr 07 01:23:43 PDT 2009","NO_QUERY","Aliciaxx","Thinks you should follow my mate @snake66 hes a good un ","Thinks you should follow my mate snake66 hes a good un ","Thinks you should follow my mate snake66 hes a good un "," Thinks follow mate hes good"
"8540",4,1468393338,"Tue Apr 07 01:23:44 PDT 2009","NO_QUERY","JamesHancox","Flikr or Smugmug answer altered... Going to do both  More exposure via Flikr, but Pro Acct on SmugMug lets me sell","Flikr or Smugmug answer altered Going to do both  More exposure via Flikr but Pro Acct on SmugMug lets me sell","Flikr or Smugmug answer altered Going to do both  More exposure via Flikr but Pro Acct on SmugMug lets me sell"," Flikr Smugmug answer altered Going do exposure Flikr Pro Acct SmugMug lets sell"
"8541",4,1468393341,"Tue Apr 07 01:23:44 PDT 2009","NO_QUERY","CrystalZahler","EVen though I'm talking to practically no one.... Yeah peoples im really bored.... lol tired but prolly wont be able to sleep.. lol ","EVen though I'm talking to practically no one Yeah peoples im really bored lol tired but prolly wont be able to sleep lol ","EVen though I m talking to practically no one Yeah peoples im really bored lol tired but prolly wont be able to sleep lol "," m talking no peoples im bored lol tired prolly wont be able sleep lol"
"8542",4,1468393488,"Tue Apr 07 01:23:47 PDT 2009","NO_QUERY","udaibir","@skinnylatte Thaks for the gyan, hopefuly will see you at the rickshaw challenge in Chennai ","skinnylatte Thaks for the gyan hopefuly will see you at the rickshaw challenge in Chennai ","skinnylatte Thaks for the gyan hopefuly will see you at the rickshaw challenge in Chennai "," skinnylatte Thaks gyan hopefuly will see rickshaw challenge Chennai"
"8543",4,1468393542,"Tue Apr 07 01:23:49 PDT 2009","NO_QUERY","mcreemfly","day off school tomorrow, so happy. I wont have to run 4km.  ","day off school tomorrow so happy I wont have to run 4km  ","day off school tomorrow so happy I wont have to run 4km  "," day school happy wont have run 4km"
"8544",4,1468393600,"Tue Apr 07 01:23:50 PDT 2009","NO_QUERY","The_Mainlander","Sweet breakfast meeting with GM Loyalty rock on!  Everyday People!","Sweet breakfast meeting with GM Loyalty rock on  Everyday People","Sweet breakfast meeting with GM Loyalty rock on  Everyday People"," Sweet breakfast meeting GM Loyalty rock Everyday People"
"8545",4,1468393613,"Tue Apr 07 01:23:50 PDT 2009","NO_QUERY","Judith12","@boomerjack coffee is always welcome  good morning - how're things on your side of the map?","boomerjack coffee is always welcome  good morning  how're things on your side of the map","boomerjack coffee is always welcome  good morning  how re things on your side of the map"," boomerjack coffee is welcome good morning things side map"
