"","X","V1","V2","V3","V4","V5","V6","V6_clean1","V6_clean2","V6_clean3"
"4523",4523,0,1468843434,"Tue Apr 07 04:01:21 PDT 2009","NO_QUERY","Reivanna","@witchescupboard Yes unfortunately.. Just a lot of the stress I've been dealing with lately.. ","witchescupboard Yes unfortunately Just a lot of the stress I've been dealing with lately ","witchescupboard Yes unfortunately Just a lot of the stress I ve been dealing with lately "," witchescupboard lot stress ve been dealing"
"6584",6584,4,1468101040,"Mon Apr 06 23:43:06 PDT 2009","NO_QUERY","pursebuzz","@almostsurprised yes sure did ","almostsurprised yes sure did ","almostsurprised yes sure did "," almostsurprised sure did"
"899",899,0,1468034417,"Mon Apr 06 23:22:05 PDT 2009","NO_QUERY","raciedo","it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. ","it so tired that im crying for no reason at all im about to try to get an hour and a half in for tonight half what i got last night ","it so tired that im crying for no reason at all im about to try to get an hour and a half in for tonight half what i got last night "," tired im crying no reason im try get hour half half got last night"
"9992",9992,4,1468599521,"Tue Apr 07 02:39:01 PDT 2009","NO_QUERY","aapjerockdt","@wfverkerk CS4 uses the hellish tab interface, staying away from that ","wfverkerk CS4 uses the hellish tab interface staying away from that ","wfverkerk CS4 uses the hellish tab interface staying away from that "," wfverkerk CS4 uses hellish tab interface staying away"
"5212",5212,4,1467861750,"Mon Apr 06 22:33:04 PDT 2009","NO_QUERY","rashmi_g","@lavsmohan...... Yup!! saw the entire match....reached office late.. ","lavsmohan Yup saw the entire matchreached office late ","lavsmohan Yup saw the entire matchreached office late "," lavsmohan saw entire matchreached office late"
"3370",3370,0,1468578405,"Tue Apr 07 02:31:22 PDT 2009","NO_QUERY","l_brown","@rustyrockets I'll give you a fiver towards the fine - not much, but Im skint from paying for  Al Darlings eyebrow waxing ","rustyrockets I'll give you a fiver towards the fine  not much but Im skint from paying for  Al Darlings eyebrow waxing ","rustyrockets I ll give you a fiver towards the fine  not much but Im skint from paying for  Al Darlings eyebrow waxing "," rustyrockets ll give fiver fine Im skint paying Al Darlings eyebrow waxing"
"1439",1439,0,1468155770,"Tue Apr 07 00:01:14 PDT 2009","NO_QUERY","pdx_photolover","Oh, and it's officially my birthday. Happy 23rd birthday to me! *looks around* Yet no one is here to wish it to me  Erik's in bed.","Oh and it's officially my birthday Happy 23rd birthday to me looks around Yet no one is here to wish it to me  Erik's in bed","Oh and it s officially my birthday Happy 23rd birthday to me looks around Yet no one is here to wish it to me  Erik s in bed"," s birthday Happy birthday looks no is wish Erik s bed"
"7800",7800,4,1468282911,"Tue Apr 07 00:44:05 PDT 2009","NO_QUERY","madhurjya","reading writing and CP'ing ","reading writing and CP'ing ","reading writing and CP ing "," reading writing CP ing"
"5226",5226,4,1467862363,"Mon Apr 06 22:33:13 PDT 2009","NO_QUERY","spacetrinity","@KourtneyKardash yep Mornings are the Best! nighttime is chill time ","KourtneyKardash yep Mornings are the Best nighttime is chill time ","KourtneyKardash yep Mornings are the Best nighttime is chill time "," KourtneyKardash Mornings are Best nighttime is chill time"
"8098",8098,4,1468325346,"Tue Apr 07 00:59:16 PDT 2009","NO_QUERY","MistralWinds","@rt_winger I live by the Tesla dealership. Guys get their expensive Tesla cars and cruise University Avenue...I still get more attention! ","rtwinger I live by the Tesla dealership Guys get their expensive Tesla cars and cruise University AvenueI still get more attention ","rtwinger I live by the Tesla dealership Guys get their expensive Tesla cars and cruise University AvenueI still get more attention "," rtwinger live Tesla dealership Guys get expensive Tesla cars cruise University AvenueI still get attention"
"6677",6677,4,1468116883,"Mon Apr 06 23:48:22 PDT 2009","NO_QUERY","Michellebeaumom","OK..only 2 more hours left...and nobody died or got shot tonight! phewww!!! good night's work, will rest easy on days off  yayyy","OKonly 2 more hours leftand nobody died or got shot tonight phewww good night's work will rest easy on days off  yayyy","OKonly 2 more hours leftand nobody died or got shot tonight phewww good night s work will rest easy on days off  yayyy"," hours died got shot phewww good night s work will rest easy days yayyy"
"4915",4915,0,1468945063,"Tue Apr 07 04:31:35 PDT 2009","NO_QUERY","robiiinn","Not feeling too good today ","Not feeling too good today ","Not feeling too good today "," feeling good"
"936",936,0,1468040012,"Mon Apr 06 23:23:56 PDT 2009","NO_QUERY","psculthorpe","@bengottlieb Great idea with the iTunes promo codes - they don't work in the UK iTunes store though ","bengottlieb Great idea with the iTunes promo codes  they don't work in the UK iTunes store though ","bengottlieb Great idea with the iTunes promo codes  they don t work in the UK iTunes store though "," bengottlieb Great idea iTunes promo codes don work UK iTunes store"
"4292",4292,0,1468786652,"Tue Apr 07 03:43:53 PDT 2009","NO_QUERY","kdlove1974","good mornin every1. All yall talked bout snow &amp; I dreamt it snowed here. lol  how disapptin when I just woke up. I have 2 go 2 work now. ","good mornin every1 All yall talked bout snow amp I dreamt it snowed here lol  how disapptin when I just woke up I have 2 go 2 work now ","good mornin every1 All yall talked bout snow amp I dreamt it snowed here lol  how disapptin when I just woke up I have 2 go 2 work now "," good mornin every1 yall talked bout snow amp dreamt snowed lol disapptin just woke have go work"
"7375",7375,4,1468223048,"Tue Apr 07 00:23:22 PDT 2009","NO_QUERY","snedwan","@lesley007 I know - are you still on shits, sorry I mean shifts ","lesley007 I know  are you still on shits sorry I mean shifts ","lesley007 I know  are you still on shits sorry I mean shifts "," lesley007 know are still shits sorry mean shifts"
"646",646,0,1467978585,"Mon Apr 06 23:05:29 PDT 2009","NO_QUERY","NahStarSeeYa","@stephenkruiser i had 2 put my dog down today too  someone ran her over","stephenkruiser i had 2 put my dog down today too  someone ran her over","stephenkruiser i had 2 put my dog down today too  someone ran her over"," stephenkruiser had put dog ran"
"1411",1411,0,1468147125,"Mon Apr 06 23:58:32 PDT 2009","NO_QUERY","MrTopherface","Megan equals Murder. ","Megan equals Murder ","Megan equals Murder "," Megan equals Murder"
"60",60,0,1467822522,"Mon Apr 06 22:22:49 PDT 2009","NO_QUERY","Jenn_L","Where did u move to?  I thought u were already in sd. ?? Hmmm. Random u found me. Glad to hear yer doing well.","Where did u move to  I thought u were already in sd  Hmmm Random u found me Glad to hear yer doing well","Where did u move to  I thought u were already in sd  Hmmm Random u found me Glad to hear yer doing well"," did move thought were sd Hmmm Random found Glad hear doing well"
"7722",7722,4,1468279949,"Tue Apr 07 00:43:02 PDT 2009","NO_QUERY","dmariev","@sammymax Just chomped on your seaweed. And liked it ","sammymax Just chomped on your seaweed And liked it ","sammymax Just chomped on your seaweed And liked it "," sammymax chomped seaweed liked"
"8273",8273,4,1468352893,"Tue Apr 07 01:09:03 PDT 2009","NO_QUERY","ekodesrianto","My blog is set and ready for next plan,'planning next plan', ","My blog is set and ready for next plan'planning next plan' ","My blog is set and ready for next plan planning next plan  "," blog is set ready plan planning plan"
"108",108,0,1467837819,"Mon Apr 06 22:26:49 PDT 2009","NO_QUERY","SimoniNicole","would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?","would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again","would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again"," party send bad messages party send mixed ones Sophmore year"
"4382",4382,0,1468812798,"Tue Apr 07 03:52:06 PDT 2009","NO_QUERY","jennifarter","I hate to see parents cry when their kids move out. Makes me think of how my parents felt the 1st time i moved out. ","I hate to see parents cry when their kids move out Makes me think of how my parents felt the 1st time i moved out ","I hate to see parents cry when their kids move out Makes me think of how my parents felt the 1st time i moved out "," hate see parents cry kids move Makes think parents felt time moved"
"519",519,0,1467944581,"Mon Apr 06 22:56:01 PDT 2009","NO_QUERY","JennaBennett01","Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills!","Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills","Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills"," tough game watch State going bed staying watch season premiere Hills"
"4442",4442,0,1468828003,"Tue Apr 07 03:56:51 PDT 2009","NO_QUERY","hollieleanne","@RobynBobbin You could have been me for today. Work was absolutely bloody terrible. I was ready to call it quits.. ","RobynBobbin You could have been me for today Work was absolutely bloody terrible I was ready to call it quits ","RobynBobbin You could have been me for today Work was absolutely bloody terrible I was ready to call it quits "," RobynBobbin have been Work was bloody terrible was ready call quits"
"432",432,0,1467919538,"Mon Apr 06 22:48:50 PDT 2009","NO_QUERY","ubecupcake","I'm SO behind in video games, and everything for that matter. I'm yesterday's news ","I'm SO behind in video games and everything for that matter I'm yesterday's news ","I m SO behind in video games and everything for that matter I m yesterday s news "," m video games matter m s news"
"3156",3156,0,1468529512,"Tue Apr 07 02:13:42 PDT 2009","NO_QUERY","tmusicmagazine","@JamboTheJourno I am indeed, the one with my RLC interview in. Good stuff, thought I'd finally found something no-one else had ","JamboTheJourno I am indeed the one with my RLC interview in Good stuff thought I'd finally found something noone else had ","JamboTheJourno I am indeed the one with my RLC interview in Good stuff thought I d finally found something noone else had "," JamboTheJourno am RLC interview Good stuff thought found noone had"
"9618",9618,4,1468543351,"Tue Apr 07 02:18:56 PDT 2009","NO_QUERY","scottjames84","@gogreen18 yeah  I watched your blog tv today.. my wife was the one who told you I wanted you as a pet Lmao.. have a good night","gogreen18 yeah  I watched your blog tv today my wife was the one who told you I wanted you as a pet Lmao have a good night","gogreen18 yeah  I watched your blog tv today my wife was the one who told you I wanted you as a pet Lmao have a good night"," gogreen18 watched blog tv wife was told wanted pet Lmao have good night"
"9704",9704,4,1468556495,"Tue Apr 07 02:23:44 PDT 2009","NO_QUERY","Kelliferrr","'And you can tell me that you're sorry but I don't believe you baby like I did before... You're not sorry' ","'And you can tell me that you're sorry but I don't believe you baby like I did before You're not sorry' "," And you can tell me that you re sorry but I don t believe you baby like I did before You re not sorry  "," tell sorry don believe baby like did sorry"
"1715",1715,0,1468215977,"Tue Apr 07 00:20:53 PDT 2009","NO_QUERY","marthaFRESH","yo that was hella weird my twitter got deleted ","yo that was hella weird my twitter got deleted ","yo that was hella weird my twitter got deleted "," was hella weird twitter got deleted"
"2488",2488,0,1468387095,"Tue Apr 07 01:21:25 PDT 2009","NO_QUERY","Puffinhead","flat out today didnt get everythin done &amp; endured massive headache, fever and nausea. still have to finish my essay &amp; work tomory all day ","flat out today didnt get everythin done amp endured massive headache fever and nausea still have to finish my essay amp work tomory all day ","flat out today didnt get everythin done amp endured massive headache fever and nausea still have to finish my essay amp work tomory all day "," flat didnt get everythin done amp endured massive headache fever nausea still have finish essay amp work tomory day"
"6939",6939,4,1468161089,"Tue Apr 07 00:02:55 PDT 2009","NO_QUERY","ebarcus","here are your three videos, use them to meditate  http://tinyurl.com/ebbod1 http://tinyurl.com/ebbod2 http://tinyurl.com/ebbod3","here are your three videos use them to meditate  http//tinyurlcom/ebbod1 http//tinyurlcom/ebbod2 http//tinyurlcom/ebbod3","here are your three videos use them to meditate  http  tinyurlcom ebbod1 http  tinyurlcom ebbod2 http  tinyurlcom ebbod3"," are videos use meditate http tinyurlcom ebbod1 http tinyurlcom ebbod2 http tinyurlcom ebbod3"
"3994",3994,0,1468719976,"Tue Apr 07 03:21:30 PDT 2009","NO_QUERY","elsieloo","@HarrietPenguin Very jealous! Seeing him later this year at MEN but won't be the same as a little gig ","HarrietPenguin Very jealous Seeing him later this year at MEN but won't be the same as a little gig ","HarrietPenguin Very jealous Seeing him later this year at MEN but won t be the same as a little gig "," HarrietPenguin jealous year MEN won be little gig"
"8796",8796,4,1468432329,"Tue Apr 07 01:38:00 PDT 2009","NO_QUERY","mnky","is loving the sunshine, loving having slept, loving life in general ","is loving the sunshine loving having slept loving life in general ","is loving the sunshine loving having slept loving life in general "," is loving sunshine loving having slept loving life general"
